id,uname,name,url
115487,superb-smoothies-made-by-you-with-no-hassle-or-was,Superb Smoothies: made,https://www.kickstarter.com/projects/1714895808/superb-smoothies-made-by-you-with-no-hassle-or-was
115492,water-is-boring-make-it-amazing,Water is boring... make it amazing!,https://www.kickstarter.com/projects/461918488/water-is-boring-make-it-amazing
115496,elevate-farm-to-bakery-friendship-muffins-and-more,Friendship Muffins and More Bakery,https://www.kickstarter.com/projects/1891607994/elevate-farm-to-bakery-friendship-muffins-and-more
115499,buy-mead-save-the-bees,Buy Mead. Save The Bees.,https://www.kickstarter.com/projects/1065135345/buy-mead-save-the-bees
115504,grief,GRIEF,https://www.kickstarter.com/projects/1196456390/grief
115506,kickstarter-gold-ballez-class-everywhere-instructi,Kickstarter Gold: Ballez Class Everywhere Instruction Videos,https://www.kickstarter.com/projects/katypyle/kickstarter-gold-ballez-class-everywhere-instructi
115526,iot-development-and-sensors-kit-using-esp8266-with,IOT Development and Sensors Kit using esp8266 with Arduino,https://www.kickstarter.com/projects/nanomesher/iot-development-and-sensors-kit-using-esp8266-with
115534,wookalily-second-album,Wookalily - Second Album,https://www.kickstarter.com/projects/wookalily/wookalily-second-album
115539,operator-web-series,OPERATOR WEB SERIES,https://www.kickstarter.com/projects/1152912515/operator-web-series
115549,the-evergoods-cpl24-and-mpl30-crossover-backpacks,The EVERGOODS CPL24 and MPL30 Crossover Backpacks,https://www.kickstarter.com/projects/1362258351/the-evergoods-cpl24-and-mpl30-crossover-backpacks
115551,202-green-hostel,202 Green Hostel,https://www.kickstarter.com/projects/1042551154/202-green-hostel
115552,everyone-el-salvador,"Everyone, El Salvador",https://www.kickstarter.com/projects/1345360848/everyone-el-salvador
115556,musvalk-a-fierce-yet-small-and-elegant-cutting-too,"Musvalk. A fierce, yet small and elegant cutting tool.",https://www.kickstarter.com/projects/478066327/musvalk-a-fierce-yet-small-and-elegant-cutting-too
115559,nomencreatures-illustrations-of-animal-groups-from,Nomencreatures: Illustrations of animal groups from A-Z,https://www.kickstarter.com/projects/maljones/nomencreatures-illustrations-of-animal-groups-from
115560,witchcraft-blue-a-burlesque-documentary,"\Witchcraft Blue\"" (A Burlesque Documentary)""",https://www.kickstarter.com/projects/537485873/witchcraft-blue-a-burlesque-documentary
115564,fujoshi-trapped-in-a-semes-perfect-body-bl-yaoi-ma,"\Fujoshi Trapped in a Seme's Perfect Body\"" BL / Yaoi Manga !""",https://www.kickstarter.com/projects/theyaoiarmy/fujoshi-trapped-in-a-semes-perfect-body-bl-yaoi-ma
115578,debut-full-length-album,Debut Full-Length Album,https://www.kickstarter.com/projects/1050213308/debut-full-length-album
115583,laity-debut-worship-ep,LAITY: Debut Worship EP,https://www.kickstarter.com/projects/382568850/laity-debut-worship-ep
115586,expedition-to-ruins-of-past-high-culture-of-chacha,Expedition to ruins of past high culture of Chachapoya,https://www.kickstarter.com/projects/1403815911/expedition-to-ruins-of-past-high-culture-of-chacha
115588,ireland-stone-circle-photography-the-legacy-projec,Ireland Stone Circle Photography - The Legacy Project,https://www.kickstarter.com/projects/jasonfriend/ireland-stone-circle-photography-the-legacy-projec
115594,record-roots-accessible-modular-frames-for-your-vi,"RECORD ROOTS: Accessible, modular frames for your vinyl",https://www.kickstarter.com/projects/felixkenchington/record-roots-accessible-modular-frames-for-your-vi
115602,cleave-comic,CLEAVE Comic,https://www.kickstarter.com/projects/1993548862/cleave-comic
115605,a-new-home-for-company-drinks,A New Home for Company Drinks,https://www.kickstarter.com/projects/797601631/a-new-home-for-company-drinks
115606,mxers-audio-modular-earbuds,mXers Audio | Modular Earbuds,https://www.kickstarter.com/projects/mxersaudio/mxers-audio-modular-earbuds
115608,slope114-grow-your-mind-12-inch-vinyl,"Slope114 \Grow Your Mind\"" 12 inch Vinyl""",https://www.kickstarter.com/projects/1385275315/slope114-grow-your-mind-12-inch-vinyl
115614,the-clean-out-your-lifecloset-audiobook,The Clean Out Your LifeCloset Audiobook!,https://www.kickstarter.com/projects/1220688794/the-clean-out-your-lifecloset-audiobook
115615,the-visual-guide-to-improv,The Visual Guide to Improv,https://www.kickstarter.com/projects/375906114/the-visual-guide-to-improv
115621,meekers-ep-no1,Meekers EP No1,https://www.kickstarter.com/projects/355980697/meekers-ep-no1
115622,vegan-dark-chocolate-hemp-seed-bars,Vegan Dark Chocolate Hemp Seed Bars,https://www.kickstarter.com/projects/hippiebutter/vegan-dark-chocolate-hemp-seed-bars
115623,iron-range-community-patio,Iron Range Community Patio,https://www.kickstarter.com/projects/922124689/iron-range-community-patio
115626,da-prato-test-kitchen,Da Prato Test Kitchen,https://www.kickstarter.com/projects/1318503470/da-prato-test-kitchen
115633,wild-party-denver,The Wild Party Denver,https://www.kickstarter.com/projects/sweetandlucky/wild-party-denver
115637,perditions-mouth-traitor-guard-expansion,Perdition's Mouth: Traitor Guard EXPANSION,https://www.kickstarter.com/projects/509519175/perditions-mouth-traitor-guard-expansion
115638,high-fidelity-an-art-book-by-joey-spiotto,High Fidelity - An Art Book,https://www.kickstarter.com/projects/1181428662/high-fidelity-an-art-book-by-joey-spiotto
115640,the-christian-gratitude-journal,The Christian Gratitude Journal,https://www.kickstarter.com/projects/bengreenfield/the-christian-gratitude-journal
115651,eight-bit-magazine-4-amstrad-atari-commodore-spect,"Eight-Bit Magazine 4 (Amstrad, Atari, Commodore, Spectrum)",https://www.kickstarter.com/projects/8bitmagazine/eight-bit-magazine-4-amstrad-atari-commodore-spect
115652,we-dont-go-back-a-watchers-guide-to-folk-horror,We Don't Go Back: a Watcher's Guide to Folk Horror,https://www.kickstarter.com/projects/howarddavidingham/we-dont-go-back-a-watchers-guide-to-folk-horror
115660,bitcoin-on-a-napkin-the-illustrated-book,Bitcoin on a napkin: The Illustrated Book,https://www.kickstarter.com/projects/napkinbooks/bitcoin-on-a-napkin-the-illustrated-book
115661,vga-gallery-a-home-for-video-games-and-new-media,VGA Gallery: A Home for Video Games and New Media,https://www.kickstarter.com/projects/vgagallery/vga-gallery-a-home-for-video-games-and-new-media
115662,ticwatch-s-and-e-a-truly-optimized-smartwatch,Ticwatch S & E: A Truly Optimized Smartwatch,https://www.kickstarter.com/projects/mobvoi/ticwatch-s-and-e-a-truly-optimized-smartwatch
115666,luxury-watches-made-in-germany-manufaktur-waldhoff,Luxury Watches Made in Germany - Manufaktur Waldhoff,https://www.kickstarter.com/projects/waldhoff/luxury-watches-made-in-germany-manufaktur-waldhoff
115675,gazette-du-wargamer-numero-0-ete-2017,Gazette du wargamer - Numéro 0 - Été 2017,https://www.kickstarter.com/projects/gazetteduwargamer/gazette-du-wargamer-numero-0-ete-2017
115685,the-arduino-and-raspberry-pi-compatible-dc-crank-s,The Arduino & Raspberry PI Compatible DC Crank Set,https://www.kickstarter.com/projects/172204344/the-arduino-and-raspberry-pi-compatible-dc-crank-s
115688,the-dead-queen-detectives-colouring-book,The Dead Queen Detectives Colouring Book,https://www.kickstarter.com/projects/1504535268/the-dead-queen-detectives-colouring-book
115702,ekko-and-the-firefly-an-anime-inspired-fairytale,Ekko and the Firefly: An anime-inspired fairytale,https://www.kickstarter.com/projects/816876512/ekko-and-the-firefly-an-anime-inspired-fairytale
115703,beasts-of-balance-new-edition-and-battles-expansio,Beasts of Balance: New Edition & Battles Expansion,https://www.kickstarter.com/projects/sensibleobject/beasts-of-balance-new-edition-and-battles-expansio
115704,skyline-chess-new-york-city-edition,Skyline Chess - New York City Edition,https://www.kickstarter.com/projects/805054982/skyline-chess-new-york-city-edition
115705,hand-of-glory-modular-magnetic-gaming-miniatures,Hand of Glory: Modular Magnetic Gaming Miniatures,https://www.kickstarter.com/projects/handofglory/hand-of-glory-modular-magnetic-gaming-miniatures
115706,ducklings-a-game-about-parenting,Ducklings - A Game About Parenting!,https://www.kickstarter.com/projects/deckheadgames/ducklings-a-game-about-parenting
115707,action-news-the-game-of-television-news,Action News: The Game of Television News,https://www.kickstarter.com/projects/contender/action-news-the-game-of-television-news
115708,board-game-garage,Board Game Garage,https://www.kickstarter.com/projects/204772176/board-game-garage
115709,legendary-creatures,Legendary Creatures,https://www.kickstarter.com/projects/ebaraf/legendary-creatures
115719,luxury-ergonomic-wooden-watches,Luxury Ergonomic Watches: Luno 2 collection,https://www.kickstarter.com/projects/518000367/luxury-ergonomic-wooden-watches
115721,cjr-commander-watch,CJR COMMANDER Series - Watch That Lets Your Personality Soar,https://www.kickstarter.com/projects/bhmagnet/cjr-commander-watch
115722,kickstarter-gold-awesome-toy-cars-redux,"Kickstarter Gold: Awesome Toy Cars, Redux",https://www.kickstarter.com/projects/candylab/kickstarter-gold-awesome-toy-cars-redux
115724,utu-a-sci-fi-short-film-directed-by-daniel-freedma,UTU - A Sci-Fi Short Film Directed,https://www.kickstarter.com/projects/939115360/utu-a-sci-fi-short-film-directed-by-daniel-freedma
115734,kickstarter-gold-the-acme-corporation,Kickstarter Gold: The ACME Corporation,https://www.kickstarter.com/projects/fringefocus/kickstarter-gold-the-acme-corporation
115735,podslocker-smart-airpods-earpods-casephone-stand-a,"PodsLocker: Never Drop Your Phone, Your AirPods and Earbuds",https://www.kickstarter.com/projects/1229535030/podslocker-smart-airpods-earpods-casephone-stand-a
115737,oh-brother-mini-comic-growing-up-with-a-brother-wi,Oh Brother mini-comic: growing up with a brother with autism,https://www.kickstarter.com/projects/1326252720/oh-brother-mini-comic-growing-up-with-a-brother-wi
115741,girls-at-library-empowering-female-readers,Girls at Library: Empowering Female Readers,https://www.kickstarter.com/projects/1473294873/girls-at-library-empowering-female-readers
115743,erie-art-museum-25th-annual-blues-and-jazz-festiva,Erie Art Museum 25th Annual Blues & Jazz Festival,https://www.kickstarter.com/projects/2099392727/erie-art-museum-25th-annual-blues-and-jazz-festiva
115745,help-rea-steyne-fund-her-first-worship-album,Help Rea Steyne Fund Her FIRST Worship Album,https://www.kickstarter.com/projects/1491441254/help-rea-steyne-fund-her-first-worship-album
115748,2000-miles-0,"2,000 Miles",https://www.kickstarter.com/projects/936129984/2000-miles-0
115750,earthbound-music-video-lyric-video-and-documentary,"Earthbound Music Video, Lyric Video and Documentary",https://www.kickstarter.com/projects/1509276499/earthbound-music-video-lyric-video-and-documentary
115751,isle-of-dogs,Isle of Dogs,https://www.kickstarter.com/projects/586072957/isle-of-dogs
115752,one-day-i-too-go-fly-documentary-post-production,"\One Day I Too Go Fly\"" Documentary Post-Production""",https://www.kickstarter.com/projects/arthurmusah/one-day-i-too-go-fly-documentary-post-production
115753,shiver-shield-extreme-cold-weather-gear,Shiver Shield Extreme Cold Weather Gear,https://www.kickstarter.com/projects/1164048571/shiver-shield-extreme-cold-weather-gear
115761,the-periodic-table-of-english-writers,The Periodic Table of English Writers,https://www.kickstarter.com/projects/1938686589/the-periodic-table-of-english-writers
115764,back-rac-back-pain-relief-acupressure-massage-heal,Back Rac: Back Pain Relief-Acupressure Massage-Healthy Spine,https://www.kickstarter.com/projects/860462238/back-rac-back-pain-relief-acupressure-massage-heal
115774,elena-izquierdo-debut-single-written-with-tayla-pa,"Elena Izquierdo - Debut Single, Written with Tayla Parx",https://www.kickstarter.com/projects/elenamusic/elena-izquierdo-debut-single-written-with-tayla-pa
115784,jersey-fresh-jam-2017-needs-you,Jersey Fresh Jam 2017 Needs You!,https://www.kickstarter.com/projects/leonrainbow/jersey-fresh-jam-2017-needs-you
115793,luke-maynards-new-album-desolation-sound,Luke Maynard's New Album: Desolation Sound,https://www.kickstarter.com/projects/lukemaynard/luke-maynards-new-album-desolation-sound
115796,things-were-different-in-spring-student-film,Things Were Different in Spring (student film),https://www.kickstarter.com/projects/1217621667/things-were-different-in-spring-student-film
115817,cautious-fred-a-childrens-book,Cautious Fred - A Children's Book,https://www.kickstarter.com/projects/1086623255/cautious-fred-a-childrens-book
115821,codespeak-books-picture-books-for-inspiring-little,CodeSpeak Books: Picture Books for Inspiring Little Coders,https://www.kickstarter.com/projects/jenchiou/codespeak-books-picture-books-for-inspiring-little
115823,untainted-levon-mikaelian-trio,Untainted - Levon Mikaelian Trio,https://www.kickstarter.com/projects/2059058933/untainted-levon-mikaelian-trio
115826,daddy-can,Daddy Can,https://www.kickstarter.com/projects/1967046157/daddy-can
115832,crusaders-thy-will-be-done-deluxifiedtm,Crusaders: Thy Will Be Done - Deluxified™,https://www.kickstarter.com/projects/michaelmindes/crusaders-thy-will-be-done-deluxifiedtm
115833,action-cats,Action Cats!,https://www.kickstarter.com/projects/twogetherstudios/action-cats
115839,embroidery-software-and-business-start-up,Embroidery Software and Business Start Up,https://www.kickstarter.com/projects/884570663/embroidery-software-and-business-start-up
115840,bleach-blonde-baby-music-video-by-poppy,"\Bleach Blonde Baby\"" Music Video""",https://www.kickstarter.com/projects/titanicsinclair/bleach-blonde-baby-music-video-by-poppy
115847,rachel-brown-and-the-beatnik-playboys-new-album,Rachel Brown & The Beatnik Playboys' New Album,https://www.kickstarter.com/projects/141463409/rachel-brown-and-the-beatnik-playboys-new-album
115851,plenty-of-bluesthe-roustabouts-album-10-years-in-t,Plenty of Blues—The Roustabouts album 10 years in the making,https://www.kickstarter.com/projects/1433020246/plenty-of-bluesthe-roustabouts-album-10-years-in-t
115852,red-no-95-issue-3,Red No. 95 Issue 3,https://www.kickstarter.com/projects/1537283522/red-no-95-issue-3
115855,riley-and-the-big-bear-1,Riley and The Big Bear #1,https://www.kickstarter.com/projects/342908333/riley-and-the-big-bear-1
115856,damage-inc-punk-rock-monster-hunting-for-fun-and-p,DAMAGE Inc.: Punk Rock Monster hunting for fun and profit,https://www.kickstarter.com/projects/1682832331/damage-inc-punk-rock-monster-hunting-for-fun-and-p
115860,the-cycle-the-complete-digital-collection,The Cycle: The Complete Digital Collection,https://www.kickstarter.com/projects/1785788611/the-cycle-the-complete-digital-collection
115863,juan-martinez-4-resurrection,Juan Martinez 4: Resurrection,https://www.kickstarter.com/projects/1760317806/juan-martinez-4-resurrection
115865,the-folks-of-flinta-tribute,"\The Folks of Flint...A Tribute\""""",https://www.kickstarter.com/projects/269759202/the-folks-of-flinta-tribute
115866,hold-button-a-tiny-phone-grip,Hold Button: A Tiny Phone Grip,https://www.kickstarter.com/projects/lovly/hold-button-a-tiny-phone-grip
115868,parsely-games-featuring-action-castle-and-other-ad,Parsely Games: Featuring ACTION CASTLE and Other Adventures,https://www.kickstarter.com/projects/jsorensen/parsely-games-featuring-action-castle-and-other-ad
115870,thicker-than-blood-a-large-format-ploog-and-bisley,THICKER THAN BLOOD: A Large Format Ploog & Bisley Art Book,https://www.kickstarter.com/projects/252361117/thicker-than-blood-a-large-format-ploog-and-bisley
115881,comfort-chemistry-a-guide-to-building-emotional-re,Comfort Chemistry,https://www.kickstarter.com/projects/2013171076/comfort-chemistry-a-guide-to-building-emotional-re
115884,fox-point-folk-festival,Fox Point Folk Festival,https://www.kickstarter.com/projects/411700393/fox-point-folk-festival
115886,hopeless-enamel-pin-collection,"\Hopeless\"" Enamel Pin Collection""",https://www.kickstarter.com/projects/1574426917/hopeless-enamel-pin-collection
115892,city-of-lost-souls-5,City of Lost Souls #5,https://www.kickstarter.com/projects/1313831575/city-of-lost-souls-5
115902,the-magnon-spinner,The Magnon Spinner,https://www.kickstarter.com/projects/1855118271/the-magnon-spinner
115903,gravitas,Gravitas,https://www.kickstarter.com/projects/gravitasdc/gravitas
115913,help-publish-this-book-birth-your-story,Help Publish this Book: Birth Your Story,https://www.kickstarter.com/projects/1081149473/help-publish-this-book-birth-your-story
115914,morgana-a-documentary-film-housewife-pornographer,Morgana A Documentary Film. housewife. pornographer. artist,https://www.kickstarter.com/projects/houseofgary/morgana-a-documentary-film-housewife-pornographer
115915,aurelie-lecuyer,Aurelie Lecuyer,https://www.kickstarter.com/projects/1604082468/aurelie-lecuyer
115924,30-days-of-base,30 Days of Base,https://www.kickstarter.com/projects/166565933/30-days-of-base
115927,lxs-desaparecidxs,Lxs Desaparecidxs,https://www.kickstarter.com/projects/1949942734/lxs-desaparecidxs
115929,everything-you-need-is-inside-you-burning-man-2017,EVERYTHING YOU NEED IS INSIDE YOU: BURNING MAN ART WORK 2017,https://www.kickstarter.com/projects/1286462453/everything-you-need-is-inside-you-burning-man-2017
115934,raisa-nosova-berlin-art-residency-and-amsterdam-ar,Raisa Nosova: Berlin Art Residency and Amsterdam Art Fair,https://www.kickstarter.com/projects/676789403/raisa-nosova-berlin-art-residency-and-amsterdam-ar
115937,klondike-letters-project,Klondike Letters Project,https://www.kickstarter.com/projects/corriefrancisparks/klondike-letters-project
115939,the-altar-of-intentions-burning-man-2017-camp-amaz,The Altar of Intentions (Burning Man 2017 - Camp AmaZONE),https://www.kickstarter.com/projects/891888422/the-altar-of-intentions-burning-man-2017-camp-amaz
115941,lets-make-america-kind-one-school-at-a-time,Let's Make America Kind... One School at a Time,https://www.kickstarter.com/projects/1744494961/lets-make-america-kind-one-school-at-a-time
115948,marcus-starr-solo-album-funding-campaign,Marcus Starr Solo Album Funding Campaign,https://www.kickstarter.com/projects/marcus-starr/marcus-starr-solo-album-funding-campaign
115951,array-issue-1,ARRAY ISSUE #1,https://www.kickstarter.com/projects/1349411382/array-issue-1
115960,the-church-of-the-open-mind-burning-man-art-car,The Church of the Open Mind Burning Man Art Car,https://www.kickstarter.com/projects/1900702881/the-church-of-the-open-mind-burning-man-art-car
115961,buddy-pegs-taking-the-lead-an-illustrated-children,Buddy Pegs Taking the Lead - an Illustrated Children's Book,https://www.kickstarter.com/projects/161457572/buddy-pegs-taking-the-lead-an-illustrated-children
115966,miegakure-an-mcu-artbook,miegakure: an MCU artbook,https://www.kickstarter.com/projects/1916440866/miegakure-an-mcu-artbook
115971,love-as-an-artform-30-days-to-deeper-love,Love as an Artform: 30 Days to Deeper Love,https://www.kickstarter.com/projects/1483370/love-as-an-artform-30-days-to-deeper-love
115973,musee-immediat-essarter-editions,Musée Immédiat - ESSARTER éditions,https://www.kickstarter.com/projects/1185173640/musee-immediat-essarter-editions
115974,nabil-and-karim-anise-k-bicentenary-album,Nabil & Karim | Anise K ~ Bicentenary Album,https://www.kickstarter.com/projects/350579412/nabil-and-karim-anise-k-bicentenary-album
115978,i-am-worthy,"\I Am Worthy\""""",https://www.kickstarter.com/projects/1257783555/i-am-worthy
115980,childrens-book-about-zumba-fitness-minimia-music-a,Children's Book about Zumba Fitness® MiniMia Music & Dance,https://www.kickstarter.com/projects/164265371/childrens-book-about-zumba-fitness-minimia-music-a
115983,jazz-the-george-kahn-trio-with-alex-acuna-lyman-me,"Jazz: The George Kahn Trio with Alex Acuna, Lyman Medeiros",https://www.kickstarter.com/projects/1527888797/jazz-the-george-kahn-trio-with-alex-acuna-lyman-me
115993,the-small-stage-crowdfunded-theatre-coverage-for-m,The Small Stage--Crowdfunded Theatre Coverage for Milwaukee,https://www.kickstarter.com/projects/1702426276/the-small-stage-crowdfunded-theatre-coverage-for-m
115996,fight-knight,FIGHT KNIGHT,https://www.kickstarter.com/projects/1139574598/fight-knight
115998,damn-the-man-save-the-music,"Damn the Man, Save the Music!",https://www.kickstarter.com/projects/hannahshaffer/damn-the-man-save-the-music
116007,kickstarter-gold-philographics,Kickstarter Gold: Philographics,https://www.kickstarter.com/projects/geniscarreras/kickstarter-gold-philographics
116009,kaku-dako-kite-kit,Kaku Dako Kite Kit,https://www.kickstarter.com/projects/1760364384/kaku-dako-kite-kit
116010,morralla,Morralla,https://www.kickstarter.com/projects/1878594956/morralla
116017,paintings-of-le-tour-hardback-books,Paintings of Le Tour hardback books,https://www.kickstarter.com/projects/1624765875/paintings-of-le-tour-hardback-books
116023,fuente-a-ceramic-jar-designed-to-share,FUENTE - A ceramic jar designed to share,https://www.kickstarter.com/projects/pedroarturo/fuente-a-ceramic-jar-designed-to-share
116027,yauali,Yauali,https://www.kickstarter.com/projects/1059865885/yauali
116028,lophophora,Lophophora,https://www.kickstarter.com/projects/1852385113/lophophora
116031,the-best-premium-toiletry-bag-for-traveling,The Best Premium Toiletry Bag For Traveling,https://www.kickstarter.com/projects/997998703/the-best-premium-toiletry-bag-for-traveling
116033,geek-girl-vol1-lightning-strikes-pre-orders,Geek-Girl vol.1 Lightning Strikes! Pre-Orders,https://www.kickstarter.com/projects/geekgirlcomics/geek-girl-vol1-lightning-strikes-pre-orders
116038,righteous-comic-book-issue-1-first-printing,Righteous Comic Book Issue #1 - First Printing,https://www.kickstarter.com/projects/kevmo/righteous-comic-book-issue-1-first-printing
116040,2018-gaming-calendar,2018 Gaming Calendar,https://www.kickstarter.com/projects/th3rdworld/2018-gaming-calendar
116047,vs-vamps-vs-wolves-2,VS: Vamps vs Wolves #2,https://www.kickstarter.com/projects/scottblairart/vs-vamps-vs-wolves-2
116048,future-girl-1-the-future-starts-now-inaugural-issu,Future Girl #1: The Superhero with a Social Conscience,https://www.kickstarter.com/projects/pixabits/future-girl-1-the-future-starts-now-inaugural-issu
116077,painting-survival-on-a-blank-canvas,Painting Survival - On a Blank Canvas,https://www.kickstarter.com/projects/893200474/painting-survival-on-a-blank-canvas
116091,codex-bicycle-playing-cards-deck,Codex Bicycle® Playing Cards Deck,https://www.kickstarter.com/projects/elitecards/codex-bicycle-playing-cards-deck
116094,the-art-of-fantasy-football-by-pramos,The ART of Fantasy Football,https://www.kickstarter.com/projects/292257187/the-art-of-fantasy-football-by-pramos
116097,meet-the-blues-sela-blue-and-the-missing-key,MEET THE BLUES: SELA BLUE AND THE MISSING KEY,https://www.kickstarter.com/projects/129347701/meet-the-blues-sela-blue-and-the-missing-key
116108,toys-for-tuition-you-get-dog-toys-we-get-to-colleg,"Toys for Tuition (You Get Dog Toys, We Get to College)",https://www.kickstarter.com/projects/722214242/toys-for-tuition-you-get-dog-toys-we-get-to-colleg
116117,messina-the-handheld-pasta-maker,Messina - The Handheld Pasta Maker,https://www.kickstarter.com/projects/218628493/messina-the-handheld-pasta-maker
116118,introducing-the-adii-the-future-is-hands-free,Introducing the Airdog ADII: The Future is Hands-Free,https://www.kickstarter.com/projects/airdog/introducing-the-adii-the-future-is-hands-free
116128,hurry-up-and-wait,Hurry Up and Wait,https://www.kickstarter.com/projects/dickschulz/hurry-up-and-wait
116129,all-things-beautiful-short-film,All Things Beautiful,https://www.kickstarter.com/projects/605340584/all-things-beautiful-short-film
116130,swimming-mockumentary-short,Swimming - Mockumentary Short,https://www.kickstarter.com/projects/737602696/swimming-mockumentary-short
116134,earth-is-a-paradise,Earth is a Paradise,https://www.kickstarter.com/projects/36507134/earth-is-a-paradise
116137,pele-tiki-mug-from-kilauea-cove,Pele Tiki Mug from Kilauea Cove,https://www.kickstarter.com/projects/bobtiki/pele-tiki-mug-from-kilauea-cove
116145,hidizs-ap200-the-next-generation-android-hifi-musi,Hidizs AP200 - The Next Generation Android HiFi Music Player,https://www.kickstarter.com/projects/873263862/hidizs-ap200-the-next-generation-android-hifi-musi
116148,into-your-dreams,Into Your Dreams,https://www.kickstarter.com/projects/76408786/into-your-dreams
116149,epoch-the-awakening-board-game,Epoch: The Awakening Board Game,https://www.kickstarter.com/projects/orangenebula/epoch-the-awakening-board-game
116154,flexr-worlds-first-foldable-travel-friendly-pullup,"FLEXR: World’s First Foldable, Travel-Friendly Pullup Bar",https://www.kickstarter.com/projects/169915454/flexr-worlds-first-foldable-travel-friendly-pullup
116156,not-especially-special-a-childrens-picture-book,Not Especially Special: A Children's Picture Book,https://www.kickstarter.com/projects/2093056334/not-especially-special-a-childrens-picture-book
116158,star-realms-frontiers,Star Realms Frontiers,https://www.kickstarter.com/projects/1172937197/star-realms-frontiers
116161,rosie-a-detroit-herstory-book,"Rosie, A Detroit Herstory Book",https://www.kickstarter.com/projects/1127377886/rosie-a-detroit-herstory-book
116170,echoes-from-then-glimpses-of-john-mclaughlin-1959,Echoes From Then: Glimpses of John McLaughlin 1959-75,https://www.kickstarter.com/projects/2121905920/echoes-from-then-glimpses-of-john-mclaughlin-1959
116174,youth-exchange-project-refugee-empowerment-through,Youth Exchange Project - refugee empowerment through theatre,https://www.kickstarter.com/projects/1674317849/youth-exchange-project-refugee-empowerment-through
116175,crushaustin,crushAustin,https://www.kickstarter.com/projects/rudemechs/crushaustin
116176,light-chasers-issue-1,Light Chasers- Issue #1,https://www.kickstarter.com/projects/824065781/light-chasers-issue-1
116187,level-11-theatres-2nd-season,Level 11 Theatre's 2nd Season,https://www.kickstarter.com/projects/1293207054/level-11-theatres-2nd-season
116189,russell-vaughn-keyz,Russell Vaughn Keyz,https://www.kickstarter.com/projects/550855013/russell-vaughn-keyz
116191,yellowalbum-third-high-five-spaceship-studio-recor,#YELLOWALBUM - third High Five Spaceship studio record,https://www.kickstarter.com/projects/highfivespaceship/yellowalbum-third-high-five-spaceship-studio-recor
116192,black-and-blue-the-yvonne-bechet-story,Black and Blue: The Yvonne Bechet Story,https://www.kickstarter.com/projects/436045959/black-and-blue-the-yvonne-bechet-story
116205,emma-rae-a-film-by-allen-sowelle,Emma Rae,https://www.kickstarter.com/projects/1003442783/emma-rae-a-film-by-allen-sowelle
116209,nowhere-far-the-book,Nowhere Far - The Book,https://www.kickstarter.com/projects/nowherefar/nowhere-far-the-book
116210,sense-of-place-by-jose-davila,Sense of Place,https://www.kickstarter.com/projects/1513052868/sense-of-place-by-jose-davila
116217,custom-crafted-coin-rings,Custom Crafted Coin Rings,https://www.kickstarter.com/projects/778217334/custom-crafted-coin-rings
116218,intelligent-bracelets-adjustable-vegan-easy-to-cle,"intelligent bracelets, adjustable, vegan, easy to clean",https://www.kickstarter.com/projects/1070483859/intelligent-bracelets-adjustable-vegan-easy-to-cle
116228,hello-blob,HELLO BLOB,https://www.kickstarter.com/projects/868711984/hello-blob
116229,the-abhorrent-abecedarium-an-hp-lovecraft-art-book,The Abhorrent Abecedarium: An H.P. Lovecraft Art Book,https://www.kickstarter.com/projects/1682546188/the-abhorrent-abecedarium-an-hp-lovecraft-art-book
116234,mca-day-celebrating-the-life-of-adam-mca-yauch,"MCA DAY - Celebrating the Life of Adam \MCA\"" Yauch""",https://www.kickstarter.com/projects/mcadaynyc/mca-day-celebrating-the-life-of-adam-mca-yauch
116238,the-elegiac-repose-a-new-album-by-valentine-wolfe,The Elegiac Repose: a new album,https://www.kickstarter.com/projects/1243289558/the-elegiac-repose-a-new-album-by-valentine-wolfe
116247,diamon-playing-cards-n-2-the-summer-season,Diamon Playing Cards N° 2 The Summer Season,https://www.kickstarter.com/projects/307512393/diamon-playing-cards-n-2-the-summer-season
116250,conthempt,contHEMPt,https://www.kickstarter.com/projects/2143202772/conthempt
116254,bosanske-ulice,Bosanske Ulice,https://www.kickstarter.com/projects/katzbachfilm/bosanske-ulice
116258,witkin-and-witkin-a-photographer-and-a-painter,WITKIN & WITKIN Documentary Film in post production!,https://www.kickstarter.com/projects/628470324/witkin-and-witkin-a-photographer-and-a-painter
116287,firelight-the-questing-card-game-new-tabletop-rpg,Firelight: The Questing Card Game - New Tabletop RPG,https://www.kickstarter.com/projects/1387239505/firelight-the-questing-card-game-new-tabletop-rpg
116293,the-x-suit-the-suit-of-the-future,X Suit | The Suit of the Future,https://www.kickstarter.com/projects/1419588848/the-x-suit-the-suit-of-the-future
116294,notch-the-rescued-dolphin,"ONLY 12h LEFT! - Notch, The Rescued Dolphin",https://www.kickstarter.com/projects/martinawing/notch-the-rescued-dolphin
116327,daughter-short-film,Daughter - Short Film,https://www.kickstarter.com/projects/361947329/daughter-short-film
116358,off-camera,Off Camera,https://www.kickstarter.com/projects/838321418/off-camera
116366,fauna-of-the-dirty-south-enamel-pins-and-stickers,Fauna of the Dirty South Enamel Pins and Stickers,https://www.kickstarter.com/projects/goldteefs/fauna-of-the-dirty-south-enamel-pins-and-stickers
116368,pryme-editions-the-2017-annual-journal,PRYME Editions: The 2017 Annual Journal,https://www.kickstarter.com/projects/Mbphoto/pryme-editions-the-2017-annual-journal
